WP1;Cum1
-0.089136;0
-0.101172;0.861585671712254
-0.113208;4.63603906641881
-0.125244;6.00100321619309
-0.13728;6.00100321619309
-0.149316;7.51467941341359
-0.161352;8.07707060871618
-0.173388;8.6117258269157
-0.185424;8.6117258269157
-0.19746;8.6117258269157
-0.209496;8.6117258269157
-0.221532;8.6117258269157
-0.233568;11.3086070048095
-0.245604;18.5358944852616
-0.25764;18.5358944852616
-0.269676;18.5358944852616
-0.281712;18.5358944852616
-0.293748;18.5358944852616
-0.305784;18.5358944852616
-0.31782;18.5358944852616
-0.329856;18.5358944852616
-0.341892;18.5358944852616
-0.353928;18.5358944852616
-0.365964;18.5358944852616
-0.378;18.5358944852616
-0.390036;18.5358944852616
-0.402072;18.5358944852616
-0.414108;18.5358944852616
-0.426144;18.5358944852616
-0.43818;18.5358944852616
-0.450216;18.6043492372606
-0.462252;18.6043492372606
-0.474288;18.6043492372606
-0.486324;18.6043492372606
-0.49836;19.4222654982149
-0.510396;19.4222654982149
-0.522432;19.581009707592
-0.534468;19.581009707592
-0.546504;19.581009707592
-0.55854;19.581009707592
-0.570576;19.581009707592
-0.582612;19.581009707592
-0.594648;19.581009707592
-0.606684;19.581009707592
-0.61872;19.581009707592
-0.630756;19.581009707592
-0.642792;19.581009707592
-0.654828;20.4296125815113
-0.666864;20.4296125815113
-0.6789;20.4296125815113
-0.690936;20.4296125815113
-0.702972;20.4296125815113
-0.715008;20.4296125815113
-0.727044;20.4296125815113
-0.73908;20.4296125815113
-0.751116;20.4296125815113
-0.763152;20.4296125815113
-0.775188;20.4296125815113
-0.787224;20.4296125815113
-0.79926;20.4296125815113
-0.811296;20.4296125815113
-0.823332;20.4296125815113
-0.835368;20.4296125815113
-0.847404;20.4296125815113
-0.85944;20.4296125815113
-0.871476;20.4296125815113
-0.883512;20.4296125815113
-0.895548;20.4296125815113
-0.907584;20.4296125815113
-0.91962;20.4296125815113
-0.852026;20.7577232893689
-0.854032;20.7577232893689
-0.856038;22.1203269304535
-0.858044;22.1203269304535
-0.86005;22.1203269304535
-0.862056;22.1203269304535
-0.864062;22.1203269304535
-0.866068;22.1203269304535
-0.868074;22.1203269304535
-0.87008;22.1203269304535
-0.872086;22.1203269304535
-0.874092;22.1203269304535
-0.876098;22.1203269304535
-0.878104;22.1203269304535
-0.88011;22.1203269304535
-0.882116;22.1203269304535
-0.884122;22.1203269304535
-0.886128;22.1203269304535
-0.888134;22.1203269304535
-0.89014;22.1203269304535
-0.892146;22.1203269304535
-0.894152;22.1203269304535
-0.896158;22.1203269304535
-0.898164;22.1203269304535
-0.90017;22.1203269304535
-0.902176;22.1203269304535
-0.904182;22.1203269304535
-0.906188;22.1203269304535
-0.908194;22.1203269304535
-0.9102;22.1203269304535
-0.912206;22.1203269304535
-0.914212;22.1203269304535
-0.916218;22.1203269304535
-0.918224;22.1203269304535
-0.92023;22.1203269304535
-0.922236;22.1203269304535
-0.924242;22.1203269304535
-0.926248;22.1203269304535
-0.928254;22.1203269304535
-0.93026;22.1203269304535
-0.932266;22.1203269304535
-0.934272;22.1203269304535
-0.936278;22.1203269304535
-0.938284;22.1203269304535
-0.94029;22.1203269304535
-0.942296;22.1203269304535
-0.944302;22.1203269304535
-0.946308;22.1203269304535
-0.948314;22.1203269304535
-0.95032;22.1203269304535
-0.952326;22.1203269304535
-0.954332;22.1203269304535
-0.956338;22.1203269304535
-0.958344;22.1203269304535
-0.96035;22.1203269304535
-0.962356;22.1203269304535
-0.964362;22.1203269304535
-0.966368;22.1203269304535
-0.968374;22.1203269304535
-0.97038;22.1203269304535
-0.972386;22.1203269304535
-0.974392;22.1203269304535
-0.976398;22.1203269304535
-0.978404;22.1203269304535
-0.98041;22.1203269304535
-0.982416;22.1203269304535
-0.984422;22.1203269304535
-0.986428;22.1203269304535
-0.988434;22.1203269304535
-0.99044;22.1203269304535
-0.992446;22.1203269304535
-0.994452;22.1203269304535
-0.996458;22.1203269304535
-0.998464;22.1203269304535
-1.00047;22.1203269304535
-1.002476;22.1203269304535
-1.004482;22.1203269304535
-1.006488;22.1203269304535
-1.008494;22.1203269304535
-1.0105;22.1203269304535
-1.012506;22.1203269304535
-1.014512;22.1203269304535
-1.016518;22.1203269304535
-1.018524;22.1203269304535
-1.02053;22.1203269304535
-1.022536;22.1203269304535
-1.024542;22.1203269304535
-1.026548;24.2170487740108
-1.028554;24.2170487740108
-1.03056;24.2170487740108
-1.032566;24.2170487740108
-1.034572;24.2170487740108
-1.036578;32.6830131893423
-1.038584;32.6830131893423
-1.04059;32.6830131893423
-1.042596;32.6830131893423
-1.044602;32.6830131893423
-1.046608;32.6830131893423
-1.048614;32.6830131893423
-1.05062;32.6830131893423
-1.052626;32.6830131893423
-1.054632;32.6830131893423
-1.056638;35.6419108317843
-1.058644;39.1130388598743
-1.06065;42.4431264937594
-1.062656;42.4431264937594
-1.064662;42.4431264937594
-1.066668;43.8936590835325
-1.068674;43.8936590835325
-1.07068;43.8936590835325
-1.072686;43.8936590835325
-1.074692;47.0006786462483
-1.076698;47.0006786462483
-1.078704;47.7595821899619
-1.08071;50.8040482724027
-1.082716;50.8040482724027
-1.084722;50.8040482724027
-1.086728;50.8040482724027
-1.088734;50.8040482724027
-1.09074;50.8040482724027
-1.092746;50.8040482724027
-1.094752;50.8040482724027
-1.096758;50.8040482724027
-1.098764;50.8040482724027
-1.10077;50.8040482724027
-1.102776;52.9574223245109
-1.104782;52.9574223245109
-1.106788;52.9574223245109
-1.108794;52.9574223245109
-1.1108;52.9574223245109
-1.112806;52.9574223245109
-1.114812;52.9574223245109
-1.116818;52.9574223245109
-1.118824;54.0615502640819
-1.12083;56.2993125018441
-1.122836;56.2993125018441
-1.124842;56.2993125018441
-1.126848;56.2993125018441
-1.128854;57.4099318403116
-1.13086;57.4099318403116
-1.132866;57.4099318403116
-1.134872;57.4099318403116
-1.136878;57.4099318403116
-1.138884;58.5417957569856
-1.14089;58.5417957569856
-1.142896;58.5417957569856
-1.144902;58.5417957569856
-1.146908;59.5550441120061
-1.148914;59.5550441120061
-1.15092;60.7748369773686
-1.152926;60.7748369773686
-1.154932;60.7748369773686
-1.156938;60.7748369773686
-1.158944;61.3448998259125
-1.16095;61.3448998259125
-1.162956;62.0825587914196
-1.164962;63.6517069428462
-1.166968;63.6517069428462
-1.168974;63.6517069428462
-1.17098;63.6517069428462
-1.172986;63.6517069428462
-1.174992;69.3358118674575
-1.176998;69.3358118674575
-1.179004;75.2719010946859
-1.18101;75.2719010946859
-1.183016;75.2719010946859
-1.185022;75.2719010946859
-1.187028;75.2719010946859
-1.189034;79.2912572659408
-1.19104;82.7387802071347
-1.193046;85.3270779853059
-1.195052;86.214629252604
-1.197058;87.0266442418341
-1.199064;87.0266442418341
-1.20107;87.0266442418341
-1.203076;87.0266442418341
-1.205082;89.1328081201499
-1.207088;89.5529786669027
-1.209094;89.5529786669027
-1.2111;89.5529786669027
-1.213106;89.5529786669027
-1.215112;91.7157947537695
-1.217118;93.3722817267121
-1.219124;93.3722817267121
-1.22113;93.3722817267121
-1.223136;94.8475996577263
-1.225142;94.8475996577263
-1.227148;95.6035525655779
-1.229154;95.6035525655779
-1.23116;95.6035525655779
-1.233166;95.6035525655779
-1.235172;95.6035525655779
-1.237178;96.3866513233602
-1.239184;97.1638488094185
-1.24119;97.1638488094185
-1.243196;97.1638488094185
-1.245202;97.1638488094185
-1.247208;97.1638488094185
-1.249214;97.1638488094185
-1.25122;97.1638488094185
-1.253226;97.1638488094185
-1.255232;97.1638488094185
-1.257238;97.1638488094185
-1.259244;97.1638488094185
-1.26125;97.1638488094185
-1.263256;97.1638488094185
-1.265262;97.1638488094185
-1.267268;97.1638488094185
-1.269274;97.1638488094185
-1.27128;97.1638488094185
-1.273286;97.1638488094185
-1.275292;97.1638488094185
-1.277298;97.1638488094185
-1.279304;97.1638488094185
-1.28131;97.1638488094185
-1.283316;97.1638488094185
-1.285322;97.1638488094185
-1.287328;97.1638488094185
-1.289334;99.015077749255
-1.29134;99.015077749255
-1.293346;99.015077749255
-1.295352;99.015077749255
-1.297358;99.015077749255
-1.299364;99.015077749255
-1.30137;99.015077749255
-1.303376;99.015077749255
-1.305382;99.015077749255
-1.307388;99.015077749255
-1.309394;99.015077749255
-1.3114;99.015077749255
-1.313406;99.015077749255
-1.315412;99.2552595084241
-1.317418;99.2552595084241
-1.319424;99.2552595084241
-1.32143;99.2552595084241
-1.323436;99.2552595084241
-1.325442;99.2552595084241
-1.327448;99.2552595084241
-1.329454;99.2552595084241
-1.33146;99.2552595084241
-1.333466;99.2552595084241
-1.335472;99.2552595084241
-1.337478;99.2552595084241
-1.339484;99.2552595084241
-1.34149;99.2552595084241
-1.343496;99.2552595084241
-1.345502;99.2552595084241
-1.347508;99.2552595084241
-1.349514;99.2552595084241
-1.35152;99.2552595084241
-1.353526;99.2552595084241
-1.355532;99.2552595084241
-1.357538;99.2552595084241
-1.359544;99.2552595084241
-1.36155;99.2552595084241
-1.363556;99.2552595084241
-1.365562;99.6789708182113
-1.367568;99.6789708182113
-1.369574;99.6789708182113
-1.37158;99.6789708182113
-1.373586;99.6789708182113
-1.375592;100
-0.113233;0
-0.124266;0
-0.135299;0
-0.146332;0
-0.157365;0
-0.168398;0
-0.179431;0
-0.190464;0
-0.201497;0
-0.21253;0
-0.223563;0
-0.234596;0
-0.245629;0
-0.256662;0
-0.267695;0
-0.278728;0
-0.289761;0
-0.300794;0
-0.311827;0
-0.32286;0
-0.333893;0
-0.344926;0
-0.355959;0
-0.366992;0
-0.378025;0
-0.389058;0
-0.400091;0
-0.411124;0
-0.422157;0
-0.43319;0
-0.444223;0
-0.455256;0
-0.466289;0
-0.477322;0
-0.488355;0
-0.499388;0
-0.510421;0
-0.521454;0
-0.532487;0
-0.54352;0
-0.554553;0
-0.565586;0
-0.576619;0
-0.587652;0
-0.598685;0
-0.609718;0
-0.620751;0
-0.631784;0
-0.642817;0
-0.65385;0
-0.664883;0
-0.675916;0
-0.686949;0
-0.697982;0
-0.709015;0
-0.720048;0
-0.731081;0
-0.742114;0
-0.753147;0
-0.76418;0
-0.775213;0
-0.786246;0
-0.797279;0
-0.808312;0
-0.819345;0
-0.830378;0
-0.841411;0
-0.852444;0
-0.863477;0
-0.66104;0
-0.665052;0
-0.669064;0
-0.673076;0
-0.677088;0
-0.6811;0
-0.685112;0
-0.689124;0
-0.693136;0
-0.697148;0
-0.70116;0
-0.705172;0
-0.709184;0
-0.713196;0
-0.717208;0
-0.72122;0
-0.725232;0
-0.729244;0
-0.733256;0
-0.737268;0
-0.74128;0
-0.745292;0
-0.749304;0
-0.753316;0
-0.757328;0
-0.76134;0
-0.765352;0
-0.769364;0.550365007360231
-0.773376;0.550365007360231
-0.777388;0.550365007360231
-0.7814;0.550365007360231
-0.785412;0.550365007360231
-0.789424;0.550365007360231
-0.793436;0.550365007360231
-0.797448;0.550365007360231
-0.80146;0.550365007360231
-0.805472;0.550365007360231
-0.809484;0.550365007360231
-0.813496;0.550365007360231
-0.817508;0.550365007360231
-0.82152;0.550365007360231
-0.825532;0.550365007360231
-0.829544;0.550365007360231
-0.833556;0.550365007360231
-0.837568;0.550365007360231
-0.84158;0.550365007360231
-0.845592;0.550365007360231
-0.849604;0.550365007360231
-0.853616;0.550365007360231
-0.857628;0.550365007360231
-0.86164;0.550365007360231
-0.865652;0.550365007360231
-0.869664;0.550365007360231
-0.873676;0.550365007360231
-0.877688;0.550365007360231
-0.8817;0.550365007360231
-0.885712;0.550365007360231
-0.889724;0.550365007360231
-0.893736;0.550365007360231
-0.897748;0.550365007360231
-0.90176;0.550365007360231
-0.905772;0.550365007360231
-0.909784;0.550365007360231
-0.913796;0.550365007360231
-0.917808;0.550365007360231
-0.92182;4.20284195031093
-0.925832;4.20284195031093
-0.929844;5.82209270886532
-0.933856;5.82209270886532
-0.937868;5.82209270886532
-0.94188;5.82209270886532
-0.945892;5.82209270886532
-0.949904;5.82209270886532
-0.953916;5.82209270886532
-0.957928;6.0798509928801
-0.96194;6.0798509928801
-0.965952;6.0798509928801
-0.969964;6.0798509928801
-0.973976;6.0798509928801
-0.977988;6.0798509928801
-0.982;6.0798509928801
-0.986012;6.0798509928801
-0.990024;6.0798509928801
-0.994036;6.0798509928801
-0.998048;6.0798509928801
-1.00206;6.0798509928801
-1.006072;6.0798509928801
-1.010084;6.0798509928801
-1.014096;6.0798509928801
-1.018108;6.0798509928801
-1.02212;6.0798509928801
-1.026132;6.0798509928801
-1.030144;6.0798509928801
-1.034156;6.0798509928801
-1.038168;6.0798509928801
-1.04218;6.0798509928801
-1.046192;6.0798509928801
-1.050204;6.0798509928801
-1.054216;6.0798509928801
-1.058228;6.0798509928801
-1.06224;6.0798509928801
-1.066252;6.0798509928801
-1.070264;6.0798509928801
-1.074276;6.0798509928801
-1.078288;6.0798509928801
-1.0823;6.0798509928801
-1.086312;6.0798509928801
-1.090324;6.0798509928801
-1.094336;6.0798509928801
-1.098348;6.0798509928801
-1.10236;7.99831766154955
-1.106372;7.99831766154955
-1.110384;7.99831766154955
-1.114396;7.99831766154955
-1.118408;7.99831766154955
-1.12242;7.99831766154955
-1.126432;7.99831766154955
-1.130444;7.99831766154955
-1.134456;7.99831766154955
-1.138468;7.99831766154955
-1.14248;7.99831766154955
-1.146492;7.99831766154955
-1.150504;7.99831766154955
-1.154516;7.99831766154955
-1.158528;7.99831766154955
-1.16254;7.99831766154955
-1.166552;7.99831766154955
-1.170564;15.916123411542
-1.174576;15.916123411542
-1.178588;29.5797158049689
-1.1826;29.5797158049689
-1.186612;30.39204494247
-1.190624;30.39204494247
-1.194636;42.5144951482561
-1.198648;42.5144951482561
-1.20266;44.2983747408898
-1.206672;44.2983747408898
-1.210684;44.2983747408898
-1.214696;44.2983747408898
-1.218708;45.4790158320065
-1.22272;45.4790158320065
-1.226732;48.0043260131583
-1.230744;48.0043260131583
-1.234756;55.2846456574639
-1.238768;57.5924535103794
-1.24278;57.5924535103794
-1.246792;57.5924535103794
-1.250804;57.5924535103794
-1.254816;58.4949079220116
-1.258828;58.4949079220116
-1.26284;58.4949079220116
-1.266852;58.4949079220116
-1.270864;58.4949079220116
-1.274876;58.4949079220116
-1.278888;58.4949079220116
-1.2829;58.4949079220116
-1.286912;58.4949079220116
-1.290924;58.4949079220116
-1.294936;58.9443326223451
-1.298948;58.9443326223451
-1.30296;58.9443326223451
-1.306972;58.9443326223451
-1.310984;58.9443326223451
-1.314996;58.9443326223451
-1.319008;58.9443326223451
-1.32302;58.9443326223451
-1.327032;59.6413014089585
-1.331044;65.2693243608616
-1.335056;65.2693243608616
-1.339068;65.2693243608616
-1.34308;65.2693243608616
-1.347092;65.6346321386728
-1.351104;65.6346321386728
-1.355116;65.6346321386728
-1.359128;67.1799801724397
-1.36314;67.1799801724397
-1.367152;67.1799801724397
-1.371164;67.1799801724397
-1.375176;67.1799801724397
-1.379188;68.5258509327966
-1.3832;68.5258509327966
-1.387212;68.5258509327966
-1.391224;68.5258509327966
-1.395236;68.5258509327966
-1.399248;69.2288280710187
-1.40326;69.2288280710187
-1.407272;69.2288280710187
-1.411284;69.2288280710187
-1.415296;69.2288280710187
-1.419308;73.2009493195542
-1.42332;73.2009493195542
-1.427332;73.9003214468111
-1.431344;73.9003214468111
-1.435356;73.9003214468111
-1.439368;73.9003214468111
-1.44338;73.9003214468111
-1.447392;73.9003214468111
-1.451404;73.9003214468111
-1.455416;73.9003214468111
-1.459428;73.9003214468111
-1.46344;73.9003214468111
-1.467452;75.1428485594977
-1.471464;75.1428485594977
-1.475476;75.1428485594977
-1.479488;75.1428485594977
-1.4835;79.7079941118154
-1.487512;79.7079941118154
-1.491524;80.6759395559828
-1.495536;80.6759395559828
-1.499548;82.2086700513714
-1.50356;82.2086700513714
-1.507572;82.2086700513714
-1.511584;82.2086700513714
-1.515596;82.2086700513714
-1.519608;82.2086700513714
-1.52362;82.2086700513714
-1.527632;82.2086700513714
-1.531644;82.2086700513714
-1.535656;82.2086700513714
-1.539668;82.2086700513714
-1.54368;82.2086700513714
-1.547692;82.2086700513714
-1.551704;82.2086700513714
-1.555716;82.2086700513714
-1.559728;82.4195631928381
-1.56374;83.4764322408147
-1.567752;86.9648811848469
-1.571764;87.6900892240214
-1.575776;87.6900892240214
-1.579788;87.6900892240214
-1.5838;87.6900892240214
-1.587812;87.6900892240214
-1.591824;87.6900892240214
-1.595836;87.6900892240214
-1.599848;87.6900892240214
-1.60386;94.1568780605041
-1.607872;94.1568780605041
-1.611884;94.1568780605041
-1.615896;94.9914380989575
-1.619908;94.9914380989575
-1.62392;94.9914380989575
-1.627932;98.5111304713552
-1.631944;98.5111304713552
-1.635956;98.5111304713552
-1.639968;98.5111304713552
-1.64398;98.5111304713552
-1.647992;98.5111304713552
-1.652004;98.5111304713552
-1.656016;98.5111304713552
-1.660028;98.5111304713552
-1.66404;98.5111304713552
-1.668052;98.5111304713552
-1.672064;99.2195151260252
-1.676076;99.2195151260252
-1.680088;100
-0.097336;0
-0.109372;0
-0.121408;0
-0.133444;0
-0.14548;0
-0.157516;0
-0.169552;0
-0.181588;0
-0.193624;0
-0.20566;0
-0.217696;0
-0.229732;0
-0.241768;0
-0.253804;0
-0.26584;0
-0.277876;0
-0.289912;0
-0.301948;0
-0.313984;0
-0.32602;0
-0.338056;0
-0.350092;0
-0.362128;0
-0.374164;0
-0.3862;0
-0.398236;0
-0.410272;0
-0.422308;1.10094901211341
-0.434344;1.10094901211341
-0.44638;1.10094901211341
-0.458416;1.10094901211341
-0.470452;1.10094901211341
-0.482488;1.10094901211341
-0.494524;1.10094901211341
-0.50656;1.10094901211341
-0.518596;1.10094901211341
-0.530632;1.10094901211341
-0.542668;1.10094901211341
-0.554704;1.10094901211341
-0.56674;1.10094901211341
-0.578776;1.10094901211341
-0.590812;3.83343917479272
-0.602848;3.83343917479272
-0.614884;5.64065736448831
-0.62692;5.64065736448831
-0.638956;5.64065736448831
-0.650992;5.64065736448831
-0.663028;5.64065736448831
-0.675064;5.64065736448831
-0.6871;5.64065736448831
-0.699136;5.64065736448831
-0.711172;5.64065736448831
-0.723208;5.64065736448831
-0.735244;5.64065736448831
-0.74728;5.64065736448831
-0.759316;5.64065736448831
-0.771352;5.64065736448831
-0.783388;5.64065736448831
-0.795424;5.64065736448831
-0.80746;5.64065736448831
-0.819496;5.64065736448831
-0.831532;5.64065736448831
-0.843568;5.64065736448831
-0.855604;5.64065736448831
-0.86764;5.64065736448831
-0.879676;5.64065736448831
-0.891712;5.64065736448831
-0.903748;5.64065736448831
-0.915784;5.64065736448831
-0.959742;5.64065736448831
-0.9599426;5.64065736448831
-0.9601432;5.64065736448831
-0.9603438;5.64065736448831
-0.9605444;5.64065736448831
-0.960745;5.64065736448831
-0.9609456;5.64065736448831
-0.9611462;5.64065736448831
-0.9613468;5.64065736448831
-0.9615474;5.64065736448831
-0.961748;5.64065736448831
-0.9619486;5.64065736448831
-0.9621492;5.64065736448831
-0.9623498;5.64065736448831
-0.9625504;5.64065736448831
-0.962751;5.64065736448831
-0.9629516;5.64065736448831
-0.9631522;5.64065736448831
-0.9633528;5.64065736448831
-0.9635534;5.64065736448831
-0.963754;5.64065736448831
-0.9639546;5.64065736448831
-0.9641552;6.00566202349087
-0.9643558;6.00566202349087
-0.9645564;6.00566202349087
-0.964757;6.00566202349087
